espn_id,display_name,position,draft_year,draft_round,draft_pick,nfl_value,years_played,total_games,total_pass_yards,total_pass_tds,total_rush_yards,total_rush_tds,total_rec_yards,total_rec_tds,total_receptions,total_tackles,total_sacks,total_interceptions
4241223,Jalen Pitre,SAF,2022,2,37,Short_Term_Success,3,45,0,0,0,0,0,0,0,170,1.0,6
4360248,Kyle Pitts,TE,2021,1,4,Long_Term_Success,4,61,0,0,-4,0,2651,10,196,5,0.0,0
550698,Quentin Poling,LB,2018,7,227,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4034967,Jachai Polite,LB,2019,3,68,Failed,1,2,0,0,0,0,0,0,0,3,1.0,0
4430637,Ja'Lynn Polk,WR,2024,2,37,Failed,1,14,0,0,0,0,87,2,12,0,0.0,0
3916148,Tony Pollard,RB,2019,4,128,Long_Term_Success,6,98,0,0,4869,29,1621,5,231,9,0.0,0
4426506,Joey Porter Jr.,CB,2023,2,32,Short_Term_Success,2,34,0,0,0,0,0,0,0,87,0.0,2
4035465,Cornell Powell,WR,2021,5,181,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4875295,Jackson Powers-Johnson,C,2024,2,44,Failed,1,8,0,0,0,0,0,0,0,0,0.0,0
3116724,Germaine Pratt,LB,2019,3,72,Long_Term_Success,6,102,0,0,0,0,0,0,0,332,3.5,8
4685039,Michael Pratt,QB,2024,7,245,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
549826,Billy Price,C,2018,1,21,Long_Term_Success,5,21,0,0,0,0,0,0,0,2,0.0,0
4428283,Deantre Prince,CB,2024,5,153,Failed,1,4,0,0,0,0,0,0,0,4,0.0,0
3915532,Isaiah Prince,OT,2019,6,202,Failed,3,7,0,0,0,0,0,0,0,0,0.0,0
4567222,Nehemiah Pritchett,CB,2024,5,136,Failed,1,5,0,0,0,0,0,0,0,8,0.0,0
3916204,James Proche,WR,2020,6,201,Long_Term_Success,5,52,0,0,0,0,299,0,28,2,0.0,0
3116680,Austin Proehl,WR,2018,7,255,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
551549,Matt Pryor,OT,2018,6,206,Long_Term_Success,6,18,0,0,0,0,0,0,0,0,0.0,0
5092959,Dominick Puni,OT,2024,3,86,Failed,1,4,0,0,0,0,-3,0,0,0,0.0,0
4361741,Brock Purdy,QB,2022,7,262,Short_Term_Success,3,46,10861,70,578,9,0,0,0,3,0.0,0
4037468,Shaquille Quarterman,LB,2020,4,140,Long_Term_Success,5,34,0,0,0,0,0,0,0,31,0.0,0
4242207,Patrick Queen,LB,2020,1,28,Long_Term_Success,5,90,0,0,0,0,0,0,0,335,14.5,4
547610,Scott Quessenberry,C,2018,5,155,Failed,3,6,0,0,0,0,0,0,0,0,0.0,0
559753,Trey Quinn,WR,2018,7,256,Made_Roster,3,16,0,0,0,0,273,2,35,2,0.0,0
3128689,Frank Ragnow,G,2018,1,20,Long_Term_Success,6,29,0,0,0,0,0,0,0,3,0.0,0
4566092,Ennis Rakestraw Jr.,CB,2024,2,61,Failed,1,5,0,0,0,0,0,0,0,4,0.0,0
4569068,Jose Ramirez,LB,2023,6,196,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
3894924,Martinas Rankin,OT,2018,3,80,Failed,2,6,0,0,0,0,0,0,0,2,0.0,0
4039007,Taylor Rapp,SAF,2019,2,61,Long_Term_Success,6,88,0,0,0,0,0,0,0,257,2.0,13
3895857,Damion Ratley,WR,2018,6,175,Made_Roster,3,19,0,0,0,0,407,1,29,1,0.0,0
4426339,Spencer Rattler,QB,2024,5,150,Failed,1,7,1317,4,146,0,0,0,0,0,0.0,0
4241802,Jalen Reagor,WR,2020,1,21,Long_Term_Success,5,63,0,0,97,0,1039,4,87,5,0.0,0
3917852,Sheldrick Redwine,DB,2019,4,119,Short_Term_Success,3,27,0,0,0,0,0,0,0,49,0.5,2
3139387,D.J. Reed,CB,2018,5,142,Long_Term_Success,7,94,0,0,0,0,0,0,0,291,2.0,6
4362249,Jayden Reed,WR,2023,2,50,Short_Term_Success,2,36,0,0,291,3,1731,14,127,2,0.0,0
4570084,Jerrick Reed II,SAF,2023,6,198,Failed,2,9,0,0,0,0,0,0,0,9,0.0,0
4037591,Joe Reed,WR,2020,5,151,Failed,1,10,0,0,29,1,0,0,0,1,0.0,0
3929653,John Reid,CB,2020,4,141,Failed,3,12,0,0,0,0,0,0,0,21,0.0,0
3931399,Justin Reid,S,2018,3,68,Long_Term_Success,7,119,0,0,2,0,0,0,0,432,7.5,10
4696700,Tip Reiman,TE,2024,3,82,Failed,1,8,0,0,0,0,37,0,6,0,0.0,0
3135321,Hunter Renfrow,WR,2019,5,149,Long_Term_Success,5,71,0,0,3,0,2942,17,277,7,0.0,0
4686781,Brenden Rice,WR,2024,7,225,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4240692,Monty Rice,LB,2021,3,92,Long_Term_Success,4,28,0,0,0,0,0,0,0,51,0.0,0
4428331,Rashee Rice,WR,2023,2,55,Short_Term_Success,2,24,0,0,3,0,1488,10,129,5,0.0,0
4429084,Anthony Richardson,QB,2023,1,4,Failed,2,15,2391,11,635,10,-1,0,1,1,0.0,0
4605498,Decamerion Richardson,CB,2024,4,112,Failed,1,10,0,0,0,0,0,0,0,25,0.0,0
3116739,Will Richardson,OT,2018,4,129,Failed,3,6,0,0,0,0,0,0,0,1,0.0,0
4239086,Desmond Ridder,QB,2022,3,74,Short_Term_Success,3,24,4002,16,293,5,-6,0,1,2,0.0,0
4248047,John Ridgeway,DT,2022,5,178,Short_Term_Success,3,37,0,0,0,0,0,0,0,23,0.0,0
3925357,Calvin Ridley,WR,2018,1,26,Long_Term_Success,6,83,0,0,140,1,5375,40,388,6,0.0,0
4240677,Jordon Riley,DT,2023,7,243,Failed,2,14,0,0,0,0,0,0,0,7,0.0,0
4428992,Kelee Ringo,CB,2023,4,105,Made_Roster,2,21,0,0,0,0,0,0,0,29,1.0,1
3125082,Dalton Risner,G,2019,2,41,Long_Term_Success,5,13,0,0,0,0,0,0,0,5,0.0,0
4258197,Brad Robbins,P,2023,6,217,Made_Roster,1,17,0,0,0,0,0,0,0,1,0.0,0
4239694,Amik Robertson,CB,2020,4,139,Long_Term_Success,5,52,0,0,0,0,0,0,0,115,2.0,4
4040979,Aaron Robinson,CB,2021,3,71,Failed,2,8,0,0,0,0,0,0,0,18,0.0,0
4254276,Alton Robinson,LB,2020,5,148,Short_Term_Success,2,25,0,0,0,0,0,0,0,19,5.0,0
4430807,Bijan Robinson,RB,2023,1,8,Short_Term_Success,2,34,0,0,2432,18,918,5,119,4,0.0,0
4241474,Brian Robinson,RB,2022,3,98,Short_Term_Success,3,44,0,0,2458,17,609,5,69,2,0.0,0
4431586,Chop Robinson,LB,2024,1,21,Made_Roster,1,16,0,0,0,0,0,0,0,12,6.0,0
4244300,Dominique Robinson,DE,2022,5,174,Short_Term_Success,3,25,0,0,0,0,0,0,0,21,2.0,0
4430411,Jammie Robinson,SAF,2023,5,145,Failed,2,9,0,0,0,0,0,0,0,12,0.0,0
4035604,Janarius Robinson,DE,2021,4,134,Failed,2,13,0,0,0,0,0,0,0,5,1.5,0
4567095,Keilan Robinson,RB,2024,5,167,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4241889,Kenny Robinson,SAF,2020,5,152,Failed,2,9,0,0,0,0,0,0,0,10,0.0,0
4428368,Layden Robinson,G,2024,4,103,Failed,1,3,0,0,0,0,0,0,0,0,0.0,0
4249342,Mark Robinson,LB,2022,7,225,Made_Roster,3,21,0,0,0,0,0,0,0,32,1.0,0
3917006,Reggie Robinson II,CB,2020,4,123,Failed,1,1,0,0,0,0,0,0,0,1,0.0,0
4690179,Tavius Robinson,LB,2023,4,124,Short_Term_Success,2,27,0,0,0,0,0,0,0,27,4.5,0
4569587,Wan'Dale Robinson,WR,2022,2,43,Short_Term_Success,3,38,0,0,104,1,1451,5,176,0,0.0,0
4044145,Quincy Roche,LB,2021,6,216,Failed,2,14,0,0,0,0,0,0,0,15,2.5,0
4032200,Robert Rochell,CB,2021,4,130,Long_Term_Success,4,25,0,0,0,0,0,0,0,19,0.0,1
4239992,Amari Rodgers,WR,2021,3,85,Short_Term_Success,3,33,0,0,18,0,249,1,20,3,0.0,0
4044540,Isaiah Rodgers,CB,2020,6,211,Long_Term_Success,4,58,0,0,0,0,0,0,0,84,0.0,3
4362619,Chris Rodriguez Jr.,RB,2023,6,193,Made_Roster,2,16,0,0,420,4,24,0,3,2,0.0,0
5093973,Levi Drake Rodriguez,DL,2024,7,232,Failed,1,1,0,0,0,0,0,0,0,1,0.0,0
4241411,Malcolm Rodriguez,LB,2022,6,188,Short_Term_Success,3,37,0,0,0,0,6,0,1,84,3.0,1
4692185,Justin Rogers,DT,2024,7,244,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3913295,Justin Rohrwasser,K,2020,5,159,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3886377,Josh Rosen,QB,2018,1,10,Made_Roster,3,22,2864,12,151,0,0,0,0,1,0.0,0
4430876,Roger Rosengarten,OL,2024,2,62,Failed,1,5,0,0,0,0,0,0,0,1,0.0,0
4241205,Larry Rountree III,RB,2021,6,198,Failed,2,11,0,0,106,1,13,0,3,0,0.0,0
4428394,Walter Rouse,OL,2024,6,177,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4035407,Bravvion Roy,DT,2020,6,184,Short_Term_Success,3,38,0,0,0,0,0,0,0,21,1.0,1
4429034,Jaquelin Roy,DT,2023,5,141,Failed,2,10,0,0,0,0,0,0,0,10,2.0,0
4361372,Jeremy Ruckert,TE,2022,3,101,Short_Term_Success,3,26,0,0,0,0,264,0,35,3,0.0,0
3116407,Mason Rudolph,QB,2018,3,76,Long_Term_Success,5,29,4844,30,219,1,0,0,0,3,0.0,0
4241475,Henry Ruggs III,WR,2020,1,12,Made_Roster,2,20,0,0,65,0,921,4,50,0,0.0,0
4258199,Cesar Ruiz,C,2020,1,24,Long_Term_Success,4,8,0,0,0,0,0,0,0,1,0.0,0
3929936,Jon Runyan,G,2020,6,192,Long_Term_Success,4,10,0,0,0,0,0,0,0,1,0.0,0
4362858,Darius Rush,CB,2023,5,138,Failed,1,1,0,0,0,0,0,0,0,2,0.0,0
3923413,Chapelle Russell,LB,2020,7,241,Failed,1,8,0,0,0,0,0,0,0,9,0.0,0
3121587,Dontavius Russell,DT,2019,7,235,Failed,1,2,0,0,0,0,0,0,0,2,0.0,0
4363538,Chad Ryland,K,2023,4,112,Short_Term_Success,2,30,0,0,0,0,0,0,0,0,0.0,0
4428414,Mike Sainristil,CB,2024,2,50,Made_Roster,1,20,0,0,0,0,0,0,0,62,0.0,4
4361600,Nick Saldiveri,G,2023,4,103,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3128801,Christian Sam,LB,2018,6,178,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4243923,Cameron Sample,DE,2021,4,111,Short_Term_Success,3,39,0,0,0,0,0,0,0,38,6.0,0
3127310,Drew Sample,TE,2019,2,52,Long_Term_Success,6,59,0,0,-4,0,734,4,101,4,0.0,0
4363034,Asante Samuel Jr.,CB,2021,2,47,Long_Term_Success,4,51,0,0,0,0,0,0,0,141,0.0,9
3126486,Deebo Samuel Sr.,WR,2019,2,36,Long_Term_Success,6,93,24,1,1431,21,5430,24,380,8,0.0,0
3116721,Jaylen Samuels,RB,2018,5,165,Long_Term_Success,4,34,35,0,468,1,564,4,85,2,0.0,0
4685721,Drew Sanders,LB,2023,3,67,Failed,2,15,0,0,0,0,0,0,0,16,1.0,0
4431588,Ja'Tavion Sanders,TE,2024,4,101,Failed,1,15,0,0,0,0,342,1,33,0,0.0,0
3124679,Jason Sanders,K,2018,7,229,Long_Term_Success,7,118,0,0,0,0,1,1,1,4,0.0,0
4045163,Miles Sanders,RB,2019,2,53,Long_Term_Success,6,89,0,0,4578,25,1267,4,182,3,0.0,0
4360080,Myjai Sanders,LB,2022,3,100,Failed,2,14,0,0,0,0,0,0,0,16,3.0,0
3121634,Khalen Saunders,DT,2019,3,84,Long_Term_Success,6,65,0,0,0,0,0,0,0,75,7.5,1
3915419,Darnell Savage,DB,2019,1,21,Long_Term_Success,6,89,0,0,0,0,0,0,0,260,1.0,11
3126367,Bo Scarbrough,RB,2018,7,236,Failed,2,7,0,0,408,1,5,0,1,0,0.0,0
3915115,Jordan Scarlett,RB,2019,5,154,Failed,1,3,0,0,9,0,0,0,0,1,0.0,0
3126035,Max Scharping,G,2019,2,55,Long_Term_Success,4,12,0,0,0,0,7,0,0,3,0.0,0
4372096,Luke Schoonmaker,TE,2023,2,58,Short_Term_Success,2,25,0,0,0,0,313,3,36,5,0.0,0
3117256,Dalton Schultz,TE,2018,4,137,Long_Term_Success,7,103,0,0,0,0,3686,28,355,5,0.0,0
4371986,Anthony Schwartz,WR,2021,3,91,Made_Roster,2,20,0,0,96,1,186,1,14,3,0.0,0
549838,Boston Scott,RB,2018,6,201,Long_Term_Success,6,72,0,0,1415,19,599,1,76,3,0.0,0
4242415,Daniel Scott,SAF,2023,5,158,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4040792,Jaleel Scott,WR,2018,4,132,Failed,2,2,0,0,0,0,22,0,2,0,0.0,0
3126368,J.K. Scott,P,2018,5,172,Long_Term_Success,7,104,3,0,0,0,0,0,0,2,0.0,0
4241977,Josiah Scott,CB,2020,4,137,Long_Term_Success,4,25,0,0,0,0,0,0,0,39,1.0,2
3116179,Nick Scott,SAF,2019,7,243,Long_Term_Success,6,77,0,0,6,0,23,0,1,145,0.0,5
3821683,Austin Seibert,K,2019,5,170,Long_Term_Success,6,40,0,0,0,0,0,0,0,0,0.0,0
549799,Deadrin Senat,DT,2018,3,90,Long_Term_Success,5,25,0,0,0,0,0,0,0,24,1.0,0
4241401,Trey Sermon,RB,2021,3,88,Long_Term_Success,4,31,0,0,505,3,138,0,22,2,0.0,0
3929956,Tim Settle,DT,2018,5,163,Long_Term_Success,7,85,0,0,0,0,0,0,0,70,14.0,0
4430822,Noah Sewell,LB,2023,5,148,Failed,2,11,0,0,0,0,0,0,0,5,0.0,0
4373825,Penei Sewell,OT,2021,1,7,Long_Term_Success,4,24,0,0,0,0,9,0,1,1,0.0,0
4259565,Justin Shaffer,G,2022,6,190,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4373678,Khalil Shakir,WR,2022,5,148,Short_Term_Success,3,48,0,0,14,0,1933,9,158,1,0.0,0
3925358,Kendall Sheffield,DB,2019,4,111,Long_Term_Success,5,35,0,0,0,0,0,0,0,77,0.0,0
3916126,Duke Shelley,CB,2019,6,205,Long_Term_Success,6,36,0,0,0,0,0,0,0,71,0.0,1
4242228,Tyler Shelvin,DT,2021,4,122,Failed,1,1,0,0,0,0,0,0,0,1,0.0,0
4243160,Laviska Shenault Jr.,WR,2020,2,42,Long_Term_Success,5,61,0,0,253,1,1587,6,163,9,0.0,0
4243186,Will Sherman,OT,2021,6,197,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4361331,Jamien Sherwood,LB,2021,5,146,Long_Term_Success,4,46,0,0,0,0,0,0,0,122,2.5,0
4431545,Will Shipley,RB,2024,4,127,Made_Roster,1,16,0,0,159,1,35,0,4,4,0.0,0
4361426,Justin Shorter,TE,2023,5,150,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4362497,Nesta Jade Silvera,DT,2023,7,231,Failed,2,5,0,0,0,0,0,0,0,2,0.0,0
4035462,Isaiah Simmons,LB,2020,1,8,Long_Term_Success,5,78,0,0,0,0,0,0,0,209,8.5,5
4035369,Jeffery Simmons,DT,2019,1,19,Long_Term_Success,6,88,0,0,0,0,2,1,1,162,34.5,0
4567225,Jaylin Simpson,CB,2024,5,164,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4035479,John Simpson,G,2020,4,109,Long_Term_Success,5,32,0,0,0,0,0,0,0,1,0.0,0
4430831,Trenton Simpson,LB,2023,3,86,Made_Roster,2,22,0,0,0,0,0,0,0,45,2.5,0
4040761,Devin Singletary,RB,2019,3,74,Long_Term_Success,6,103,6,1,4875,28,1530,4,230,7,0.0,0
4690923,Ben Sinnott,TE,2024,2,53,Failed,1,8,0,0,0,0,51,1,6,2,0.0,0
4428503,JL Skinner,SAF,2023,6,183,Failed,1,8,0,0,0,0,0,0,0,5,0.0,0
4242283,Rashawn Slater,OT,2021,1,13,Long_Term_Success,4,19,0,0,0,0,0,0,0,1,0.0,0
4240612,Tedarrell Slaton,DT,2021,5,173,Long_Term_Success,4,63,0,0,0,0,0,0,0,52,2.0,0
3124015,Chris Slayton,DT,2019,7,245,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3916945,Darius Slayton,WR,2019,5,171,Long_Term_Success,6,91,0,0,6,0,3989,21,264,7,0.0,0
4038994,Sam Sloman,K,2020,7,248,Failed,1,8,0,0,0,0,0,0,0,0,0.0,0
4428532,Ainias Smith,WR,2024,5,152,Failed,1,3,0,0,6,0,41,1,7,0,0.0,0
3895831,Andre Smith,LB,2018,7,234,Long_Term_Success,6,32,0,0,0,0,0,0,0,32,0.0,0
4575416,Brandon Smith,LB,2022,4,120,Failed,2,6,0,0,0,0,0,0,0,6,0.0,0
4379413,Chris Smith II,S,2023,5,170,Failed,2,6,0,0,0,0,0,0,0,3,0.0,0
4241478,DeVonta Smith,WR,2021,1,10,Long_Term_Success,4,72,0,0,1,0,4606,29,351,5,0.0,0
4242459,Trey Smith,G,2021,6,226,Long_Term_Success,4,32,0,0,0,0,0,0,0,5,0.0,0
4431567,Maason Smith,DT,2024,2,48,Failed,1,10,0,0,0,0,0,0,0,9,3.0,0
4426347,Mazi Smith,DT,2023,1,26,Made_Roster,2,23,0,0,0,0,0,0,0,31,2.0,0
4426331,Nolan Smith,LB,2023,1,30,Short_Term_Success,2,33,0,0,0,0,0,0,0,35,12.0,0
3123969,Ito Smith,RB,2018,4,126,Long_Term_Success,4,35,0,0,693,7,314,0,55,2,0.0,0
3915189,Roquan Smith,ILB,2018,1,8,Long_Term_Success,7,116,0,0,0,0,0,0,0,581,21.5,11
4259499,Shi Smith,WR,2021,6,204,Made_Roster,2,22,0,0,-3,0,400,2,28,4,0.0,0
4360935,Terell Smith,CB,2023,5,165,Made_Roster,2,19,0,0,0,0,0,0,0,48,0.0,1
3128451,Tre'Quan Smith,WR,2018,3,91,Long_Term_Success,5,60,0,0,8,0,1874,20,136,7,0.0,0
3134448,Tremon Smith,DB,2018,6,196,Long_Term_Success,7,72,0,0,7,0,0,0,0,43,0.0,2
4428522,Tykee Smith,DB,2024,3,89,Failed,1,13,0,0,0,0,0,0,0,39,0.0,2
4568652,Tyler Smith,OT,2022,1,24,Short_Term_Success,3,24,0,0,0,0,0,0,1,3,0.0,0
4361340,Tyreke Smith,LB,2022,5,158,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4240573,Ihmir Smith-Marsette,WR,2021,5,157,Long_Term_Success,4,42,0,0,73,1,182,2,14,0,0.0,0
4430878,Jaxon Smith-Njigba,WR,2023,1,20,Short_Term_Success,2,34,35,0,26,0,1758,10,163,6,0.0,0
4697636,Chau Smith-Wade,CB,2024,5,157,Failed,1,9,0,0,0,0,0,0,0,22,0.0,1
3686690,James Smith-Williams,DE,2020,7,229,Long_Term_Success,5,56,0,0,0,0,0,0,0,45,8.0,0
550966,Durham Smythe,TE,2018,4,123,Long_Term_Success,7,91,0,0,4,1,1260,3,136,13,0.0,0
4428548,Javon Solomon,DE,2024,5,168,Failed,1,6,0,0,0,0,0,0,0,7,2.0,0
4244826,Sidy Sow,G,2023,4,117,Failed,2,3,0,0,0,0,0,0,0,0,0.0,0
3128740,Breeland Speaks,DE,2018,2,46,Failed,1,12,0,0,0,0,0,0,0,15,1.5,0
4428557,Tyjae Spears,RB,2023,3,81,Short_Term_Success,2,29,0,0,765,6,609,2,82,4,0.0,0
4239997,Baylon Spector,LB,2022,7,231,Made_Roster,3,16,0,0,0,0,0,0,0,24,1.5,0
4259546,Ameer Speed,DB,2023,6,214,Failed,1,7,0,0,0,0,0,0,0,8,0.0,0
4035372,Marquiss Spencer,DE,2021,7,253,Failed,1,1,0,0,0,0,0,0,0,0,0.0,0
4426891,Isaiah Spiller,RB,2022,4,123,Failed,2,14,0,0,137,0,47,0,9,0,0.0,0
4258206,Benjamin St-Juste,CB,2021,3,74,Long_Term_Success,4,53,0,0,0,0,0,0,0,155,3.0,1
3932442,Equanimeous St. Brown,WR,2018,6,207,Long_Term_Success,5,55,0,0,81,0,965,2,65,8,0.0,0
4036149,Nate Stanley,QB,2020,7,244,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4362805,Tyler Steen,OT,2023,3,65,Failed,2,5,0,0,0,0,0,0,0,0,0.0,0
3915252,Logan Stenberg,G,2020,4,121,Failed,1,2,0,0,0,0,0,0,0,0,0.0,0
3929794,Simon Stepaniak,G,2020,6,209,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
3917962,Jace Sternberger,TE,2019,3,75,Failed,2,13,0,0,0,0,129,2,15,1,0.0,0
4362077,Caden Sterns,SAF,2021,5,152,Made_Roster,2,17,0,0,0,0,0,0,0,31,2.0,4
4242204,JaCoby Stevens,LB,2021,6,224,Failed,1,2,0,0,0,0,0,0,0,1,0.0,0
3791110,Tommy Stevens,QB,2020,7,240,Failed,1,1,0,0,24,0,0,0,0,0,0.0,0
4039307,Marquez Stevenson,WR,2021,6,203,Failed,1,5,0,0,0,0,0,0,0,0,0.0,0
4569173,Rhamondre Stevenson,RB,2021,4,120,Long_Term_Success,4,57,0,0,3093,21,983,2,158,3,0.0,0
4426374,Tyrique Stevenson,CB,2023,2,56,Short_Term_Success,2,32,0,0,0,0,0,0,0,101,0.0,6
3116679,M.J. Stewart,CB,2018,2,53,Long_Term_Success,7,64,0,0,3,0,0,0,0,163,1.0,3
3120590,Easton Stick,QB,2019,5,166,Failed,2,6,1133,3,142,1,0,0,0,0,0.0,0
3892775,Jarrett Stidham,QB,2019,4,133,Long_Term_Success,5,15,1422,8,102,0,0,0,0,2,0.0,0
4432571,Tarheeb Still,DB,2024,5,137,Failed,1,15,0,0,0,0,0,0,0,46,0.5,4
4362225,Dante Stills,DT,2023,6,213,Short_Term_Success,2,28,0,0,0,0,0,0,0,32,8.0,0
4426434,Derek Stingley Jr.,CB,2022,1,3,Short_Term_Success,3,39,0,0,0,0,0,0,0,104,1.0,13
4259561,Eric Stokes,CB,2021,1,29,Long_Term_Success,4,41,0,0,0,0,0,0,0,90,0.0,1
4240575,Geno Stone,SAF,2020,7,219,Long_Term_Success,4,57,0,0,0,0,0,0,0,120,0.0,12
4260224,Jordan Stout,P,2022,4,130,Short_Term_Success,3,56,0,0,0,0,0,0,0,2,0.0,0
4426496,Cade Stover,TE,2024,4,123,Failed,1,15,0,0,0,0,161,1,19,6,0.0,0
4430539,Brenton Strange,TE,2023,2,61,Made_Roster,2,21,0,0,0,0,446,3,45,1,0.0,0
3116726,Kentavius Street,DE,2018,4,128,Long_Term_Success,6,60,0,0,0,0,0,0,0,50,8.5,0
3919548,Justin Strnad,LB,2020,5,178,Long_Term_Success,4,38,0,0,0,0,0,0,0,66,3.0,0
3124086,Greg Stroman,CB,2018,7,241,Long_Term_Success,5,23,0,0,0,0,0,0,0,48,1.0,3
4567173,Ricky Stromberg,OL,2023,3,97,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4249836,Pierre Strong,RB,2022,4,127,Short_Term_Success,3,39,0,0,499,2,193,0,26,12,0.0,0
4432577,C.J. Stroud,QB,2023,1,2,Short_Term_Success,2,36,8811,47,494,3,0,0,1,0,0.0,0
3895843,Jason Strowbridge,DE,2020,5,154,Failed,1,3,0,0,0,0,0,0,0,1,0.0,0
4240255,Grant Stuard,LB,2021,7,259,Long_Term_Success,4,37,0,0,0,0,0,0,0,41,0.0,0
4035426,Stephen Sullivan,TE,2020,7,251,Long_Term_Success,5,21,0,0,0,0,171,0,14,3,0.0,0
3116431,Ty Summers,LB,2019,7,226,Long_Term_Success,6,39,0,0,0,0,0,0,0,50,0.0,0
4037521,Chazz Surratt,LB,2021,3,78,Made_Roster,3,20,0,0,0,0,0,0,0,23,0.0,0
3128429,Courtland Sutton,WR,2018,2,40,Long_Term_Success,7,98,84,1,21,0,5415,32,384,10,0.0,0
4034950,Freddie Swain,WR,2020,6,214,Short_Term_Success,3,34,0,0,32,0,604,6,43,2,0.0,0
3693166,Josh Sweat,DE,2018,4,130,Long_Term_Success,7,97,0,0,0,0,0,0,0,141,48.0,1
3134690,Montez Sweat,LB,2019,1,26,Long_Term_Success,6,91,0,0,0,0,0,0,0,138,48.0,1
4428617,T'Vondre Sweat,DT,2024,2,38,Failed,1,15,0,0,0,0,0,0,0,16,1.0,0
3122818,Tommy Sweeney,TE,2019,7,228,Failed,3,14,0,0,0,0,165,1,18,0,0.0,0
4259545,D'Andre Swift,RB,2020,2,35,Long_Term_Success,5,74,0,0,3722,29,1830,8,241,0,0.0,0
4241479,Tua Tagovailoa,QB,2020,1,5,Long_Term_Success,5,65,15705,101,455,6,0,0,0,2,0.0,0
3138834,Sione Takitaki,LB,2019,3,80,Long_Term_Success,6,79,0,0,0,0,0,0,0,153,4.0,3
4575483,T.J. Tampa,CB,2024,4,130,Failed,1,4,0,0,0,0,0,0,0,2,0.0,0
3921564,Auden Tate,WR,2018,7,253,Long_Term_Success,4,29,0,0,0,0,799,2,61,1,0.0,0
3124587,Jahlani Tavai,LB,2019,2,43,Long_Term_Success,6,89,0,0,0,0,0,0,0,186,5.5,4
4369835,Alontae Taylor,CB,2022,2,49,Short_Term_Success,3,45,0,0,0,0,0,0,0,147,5.0,2
3915396,Darrell Taylor,DE,2020,2,48,Long_Term_Success,4,60,0,0,0,0,0,0,0,73,24.5,0
4360645,Davion Taylor,LB,2020,3,103,Made_Roster,2,16,0,0,0,0,0,0,0,30,0.0,0
4240434,Ja'Sir Taylor,CB,2022,6,214,Short_Term_Success,3,39,0,0,0,0,0,0,0,46,0.0,1
4361835,Jason Taylor II,SAF,2023,7,234,Failed,1,4,0,0,0,0,0,0,0,5,0.0,0
4034961,Jawaan Taylor,OT,2019,2,35,Long_Term_Success,6,53,0,0,0,0,0,0,0,3,0.0,0
4242335,Jonathan Taylor,RB,2020,2,41,Long_Term_Success,5,68,0,0,6091,52,1097,5,143,2,0.0,0
549771,Jullian Taylor,DT,2018,7,223,Failed,2,10,0,0,0,0,0,0,0,8,0.0,0
4243332,Keith Taylor,CB,2021,5,166,Short_Term_Success,3,28,0,0,0,0,0,0,0,55,0.0,0
4686889,Tory Taylor,P,2024,4,122,Made_Roster,1,17,0,0,0,0,0,0,0,0,0.0,0
4693816,Trey Taylor,DB,2024,7,223,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4361196,Cam Taylor-Britt,CB,2022,2,60,Short_Term_Success,3,42,0,0,0,0,0,0,0,139,0.5,8
4428633,Dadrion Taylor-Demerson,DB,2024,4,104,Failed,1,10,0,0,0,0,0,0,0,21,0.0,0
3912544,Marvell Tell,CB,2019,5,144,Failed,1,9,0,0,0,0,0,0,0,20,0.0,0
547030,Wyatt Teller,G,2018,5,166,Long_Term_Success,7,33,0,0,0,0,-5,0,1,6,0.0,0
4361979,Luke Tenuta,OT,2022,6,209,Never_Played,0,0,0,0,0,0,0,0,0,0,0.0,0
4239995,A.J. Terrell,CB,2020,1,16,Long_Term_Success,5,76,0,0,0,0,0,0,0,215,1.0,6
4426326,Kayvon Thibodeaux,LB,2022,1,5,Short_Term_Success,3,43,0,0,0,0,0,0,0,63,21.0,0
